model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity
G4-E4B,global,0,0.9999999478459358,100.00000000000004,0.9999999664723873,0.0,0.0,1.00006103515625
G4-E4B,global,1,0.9824594222009182,25.533154511712223,0.8334388472139835,0.25,-0.0140380859375,0.96563720703125
G4-E4B,global,3,0.9593429081141949,21.431153375129725,0.8277733214199543,-5.125,-0.0096435546875,0.93927001953125
G4-E4B,global,5,0.9391507655382156,15.680319081264813,0.8249462768435478,-3.625,-0.032958984375,0.89337158203125
G4-E4B,global,10,0.9132447838783264,12.906098430929486,0.8179854154586792,-7.75,0.05126953125,0.8253173828125
G4-E4B,global,20,0.866344790905714,5.02941702607433,0.8137119486927986,-10.5,0.0616455078125,0.739593505859375
G4-E4B,prefix,0,0.9999999478459358,100.00000000000004,0.9999999664723873,0.0,0.0,1.00006103515625
G4-E4B,prefix,1,0.9888029247522354,25.810751568613092,0.8304125741124153,0.875,0.0025634765625,0.98785400390625
G4-E4B,prefix,3,0.9775224141776562,27.204245475497878,0.8262694403529167,0.75,-0.0042724609375,0.957733154296875
G4-E4B,prefix,5,0.9708833582699299,26.36840135027728,0.8236960433423519,0.6875,0.028564453125,0.938812255859375
G4-E4B,prefix,10,0.9555900804698467,25.423357847364674,0.8250003010034561,2.9375,0.05859375,0.917694091796875
G4-E4B,prefix,20,0.9310728907585144,23.68158798870183,0.8244272135198116,4.5,0.0904541015625,0.904754638671875
G4-E4B,suffix,0,0.9999999478459358,100.00000000000004,0.9999999664723873,0.0,0.0,1.00006103515625
G4-E4B,suffix,1,0.9894296936690807,27.75725950474548,0.831262182444334,-1.0,-0.001220703125,0.989990234375
G4-E4B,suffix,3,0.9755462296307087,28.35656735642137,0.8311169408261776,-4.1875,-0.01708984375,0.969085693359375
G4-E4B,suffix,5,0.9672533124685287,25.432856544001908,0.8266131803393364,-7.3125,-0.0009765625,0.96044921875
G4-E4B,suffix,10,0.9518252052366734,24.61085916051503,0.8243700452148914,-3.5625,0.0150146484375,0.8973388671875
G4-E4B,suffix,20,0.9254678934812546,20.800820799529937,0.8234099969267845,-1.5625,0.062744140625,0.8564453125
