model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity
L3.2-3B,global,0,0.9999999590218067,100.00000000000004,0.9999999888241291,0.0,0.0,1.00018310546875
L3.2-3B,global,1,0.9751609936356544,74.7516305323665,0.9642525315284729,-2.2841796875,0.0316314697265625,0.98101806640625
L3.2-3B,global,3,0.940631166100502,60.072958425343046,0.9455903135240078,-2.4892578125,0.03326416015625,0.934967041015625
L3.2-3B,global,5,0.9118109568953514,42.76456946297361,0.9183931574225426,-4.4443359375,0.0485992431640625,0.8968505859375
L3.2-3B,global,10,0.8747217245399952,26.855429553782656,0.8931745178997517,-0.9443359375,0.12066650390625,0.80767822265625
L3.2-3B,global,20,0.8375948928296566,13.731185726770956,0.8690639436244965,-1.0830078125,0.112213134765625,0.6728057861328125
L3.2-3B,prefix,0,0.9999999590218067,100.00000000000004,0.9999999888241291,0.0,0.0,1.00018310546875
L3.2-3B,prefix,1,0.9763741344213486,79.43420715915417,0.9713298417627811,-1.2470703125,-0.02105712890625,0.9814453125
L3.2-3B,prefix,3,0.9645830914378166,69.98036389330923,0.9587644971907139,-4.4189453125,0.027923583984375,0.931304931640625
L3.2-3B,prefix,5,0.9510104693472385,61.1727526953932,0.9523012824356556,-6.1728515625,0.0460662841796875,0.891876220703125
L3.2-3B,prefix,10,0.931576743721962,61.052365526505504,0.9496062584221363,-8.7880859375,0.0943756103515625,0.85809326171875
L3.2-3B,prefix,20,0.9023241102695465,50.922872345721885,0.9421893060207367,-7.62109375,0.0896759033203125,0.83636474609375
L3.2-3B,suffix,0,0.9999999590218067,100.00000000000004,0.9999999888241291,0.0,0.0,1.00018310546875
L3.2-3B,suffix,1,0.984955545514822,76.77491308400262,0.9734369106590748,-2.5537109375,0.025360107421875,0.978790283203125
L3.2-3B,suffix,3,0.9722383767366409,68.56034841319621,0.9540078863501549,-3.5595703125,0.064483642578125,0.967529296875
L3.2-3B,suffix,5,0.9607060961425304,54.607171346024266,0.9332600273191929,-2.3408203125,0.0393218994140625,0.9459228515625
L3.2-3B,suffix,10,0.9420131891965866,42.89744682584963,0.9123020842671394,-2.896484375,0.0454559326171875,0.892608642578125
L3.2-3B,suffix,20,0.9103802815079689,27.929341391072086,0.8897089138627052,-5.2783203125,0.0333709716796875,0.839630126953125
