model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity
Q2.5-7B,global,0,0.9999999739229679,100.00000000000004,0.9999999515712261,0.0,0.0,0.999908447265625
Q2.5-7B,global,10,0.8940178267657757,40.05560825685681,0.915678083896637,-0.58203125,-0.01129913330078125,0.944854736328125
Q2.5-7B,global,25,0.8254119902849197,35.24045667198135,0.9049355499446392,3.376953125,0.00330352783203125,0.9027099609375
Q2.5-7B,global,50,0.8005579449236393,34.212244065067864,0.8977198712527752,4.0859375,-0.01168060302734375,0.892486572265625
Q2.5-7B,global,75,0.8174224346876144,30.203013981026444,0.8959349617362022,3.0390625,-0.0002593994140625,0.888916015625
Q2.5-7B,global,100,0.9035241864621639,49.902680331748215,0.9329891167581081,1.310546875,0.008697509765625,0.96978759765625
Q2.5-7B,prefix,0,0.9999999739229679,100.00000000000004,0.9999999515712261,0.0,0.0,0.999908447265625
Q2.5-7B,prefix,10,0.9439268819987774,52.30055459968054,0.9395765699446201,1.712890625,-0.00014495849609375,0.965850830078125
Q2.5-7B,prefix,25,0.9005361497402191,47.658745462526646,0.9330451823771,0.103515625,-0.0038604736328125,0.951385498046875
Q2.5-7B,prefix,50,0.8750510588288307,50.191443292535844,0.9333391040563583,1.767578125,-0.00598907470703125,0.933837890625
Q2.5-7B,prefix,75,0.8789850249886513,47.52116461167907,0.9322562180459499,0.7734375,-0.01418304443359375,0.9317626953125
Q2.5-7B,prefix,100,0.9367887452244759,49.053869670815644,0.9333874247968197,1.390625,-0.00638580322265625,0.971710205078125
Q2.5-7B,suffix,0,0.9999999739229679,100.00000000000004,0.9999999515712261,0.0,0.0,0.999908447265625
Q2.5-7B,suffix,10,0.9505955837666988,56.50562127051966,0.944779559969902,1.8330078125,-0.00096893310546875,0.9761962890625
Q2.5-7B,suffix,25,0.8944813311100006,45.733687908550124,0.9242013059556484,1.64453125,0.0011749267578125,0.9488525390625
Q2.5-7B,suffix,50,0.8703734651207924,35.259854780719806,0.9046876989305019,5.72265625,0.016082763671875,0.93646240234375
Q2.5-7B,suffix,75,0.874281570315361,34.418714528909,0.8994811587035656,3.619140625,0.01232147216796875,0.92987060546875
Q2.5-7B,suffix,100,0.9232489354908466,46.75259589422028,0.930426150560379,1.66015625,0.00714111328125,0.961639404296875
