model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity
G4-E4B,global,0,0.9999999776482582,100.00000000000004,0.999999962747097,0.0,0.0,1.00006103515625
G4-E4B,global,1,0.9738428071141243,17.340428312426052,0.8206860385835171,-0.03125,-0.0025634765625,0.964630126953125
G4-E4B,global,3,0.9420735314488411,12.769964207204623,0.8164191544055939,-2.71875,-0.0384521484375,0.924560546875
G4-E4B,global,5,0.9194581583142281,10.852459067391079,0.8141139447689056,-1.4375,-0.0052490234375,0.822509765625
G4-E4B,global,10,0.8840018920600414,7.505621192894152,0.8114450536668301,-8.0,0.0570068359375,0.7010345458984375
G4-E4B,global,20,0.843401525169611,5.8380125863596515,0.8125160336494446,-0.34375,0.112548828125,0.664642333984375
G4-E4B,prefix,0,0.9999999776482582,100.00000000000004,0.999999962747097,0.0,0.0,1.00006103515625
G4-E4B,prefix,1,0.985658198595047,18.586433893985397,0.8211721181869507,-0.125,-0.0001220703125,0.96405029296875
G4-E4B,prefix,3,0.9726880080997944,19.61807727561978,0.8169287070631981,-0.9375,0.031982421875,0.942291259765625
G4-E4B,prefix,5,0.9601989388465881,17.890323097785334,0.8228164575994015,-3.03125,0.0618896484375,0.9080810546875
G4-E4B,prefix,10,0.9414315223693848,17.810295023260075,0.816924475133419,3.6875,0.10595703125,0.89215087890625
G4-E4B,prefix,20,0.9125727973878384,18.651493930710227,0.8188136667013168,8.4375,0.1561279296875,0.85052490234375
G4-E4B,suffix,0,0.9999999776482582,100.00000000000004,0.999999962747097,0.0,0.0,1.00006103515625
G4-E4B,suffix,1,0.9831794016063213,18.750472836014247,0.8175033070147038,0.9375,-0.0216064453125,0.989715576171875
G4-E4B,suffix,3,0.9671023078262806,17.367375033149152,0.8182439617812634,-3.46875,0.0081787109375,0.9674072265625
G4-E4B,suffix,5,0.9613788947463036,16.54816500268366,0.8211924359202385,-6.1875,0.050537109375,0.94476318359375
G4-E4B,suffix,10,0.9398428797721863,15.722805117472017,0.8193433918058872,-1.8125,0.0888671875,0.936553955078125
G4-E4B,suffix,20,0.9118916653096676,7.6486058571837265,0.8125963844358921,2.5625,0.1329345703125,0.8841552734375
