model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity
L3.2-3B,global,0,0.9999999850988388,100.00000000000004,0.9999999850988388,0.0,0.0,1.000091552734375
L3.2-3B,global,1,0.9777323864400387,80.00451542395842,0.9698580838739872,-1.04296875,0.0117645263671875,0.98553466796875
L3.2-3B,global,3,0.9564935825765133,53.063946964617486,0.9340383149683475,-0.6494140625,0.0231475830078125,0.95318603515625
L3.2-3B,global,5,0.9345868453383446,46.68205674131159,0.9226926006376743,-0.78271484375,0.02923583984375,0.916412353515625
L3.2-3B,global,10,0.8937840797007084,39.31726486516474,0.9074553325772285,-6.4013671875,0.0277252197265625,0.813201904296875
L3.2-3B,global,20,0.8581004180014133,32.36210872728944,0.8921789228916168,-8.47216796875,0.0503692626953125,0.72662353515625
L3.2-3B,prefix,0,0.9999999850988388,100.00000000000004,0.9999999850988388,0.0,0.0,1.000091552734375
L3.2-3B,prefix,1,0.9741117544472218,84.14502769843709,0.9774976745247841,-1.22509765625,-0.009765625,0.9918212890625
L3.2-3B,prefix,3,0.9662661105394363,79.22870575165683,0.9705453440546989,-6.02490234375,0.01470947265625,0.964385986328125
L3.2-3B,prefix,5,0.956410713493824,76.10089472353893,0.9643372036516666,-5.87158203125,0.0169219970703125,0.93975830078125
L3.2-3B,prefix,10,0.9453115500509739,66.33333896844316,0.9545640200376511,-9.27197265625,0.0261688232421875,0.90667724609375
L3.2-3B,prefix,20,0.9212104231119156,63.78042558596471,0.9484202601015568,-9.71240234375,0.0346221923828125,0.864166259765625
L3.2-3B,suffix,0,0.9999999850988388,100.00000000000004,0.9999999850988388,0.0,0.0,1.000091552734375
L3.2-3B,suffix,1,0.988083828240633,70.6092719365268,0.9618693999946117,-1.28076171875,0.0075836181640625,0.98858642578125
L3.2-3B,suffix,3,0.9739673063158989,68.18266422515437,0.9589100927114487,-2.337890625,0.0118865966796875,0.979766845703125
L3.2-3B,suffix,5,0.9672747105360031,64.13739827295417,0.948839008808136,-5.67724609375,0.0031585693359375,0.961822509765625
L3.2-3B,suffix,10,0.9481102041900158,52.590286754111986,0.9270601347088814,-6.2890625,0.0008087158203125,0.898223876953125
L3.2-3B,suffix,20,0.9264661259949207,42.32947278805285,0.9078037776052952,-12.140625,0.0263214111328125,0.77520751953125
