model,prompt_id,place,strength,category,prompt_orig,prompt_pert,bertscore_prompt,response_orig,response_pert,bleu,bertscore_response,activation_similarity,delta_log_prob,entropy_shift,jsd_drift
G-7B,0,prefix,0,natural_questions,who did deion sanders go in the hall of fame as,who did deion sanders go in the hall of fame as,0.9999998807907104,Deion Sanders went into the Pro Football Hall of Fame in 2019.,Deion Sanders went into the Pro Football Hall of Fame in 2019.,100.00000000000004,1.0,0.99951171875,0.0,0.0,
G-7B,1,prefix,0,natural_questions,what is the title of the person who runs the house of representatives,what is the title of the person who runs the house of representatives,1.0,The title of the person who runs the House of Representatives is Speaker of the House.,The title of the person who runs the House of Representatives is Speaker of the House.,100.00000000000004,0.9999998807907104,1.0,0.0,0.0,
G-7B,2,prefix,0,natural_questions,why did france decide to aid the united states in its war for independence,why did france decide to aid the united states in its war for independence,0.9999998807907104,France did not decide to aid the United States in its war for independence. France was not a participant in the war for independence.,France did not decide to aid the United States in its war for independence. France was not a participant in the war for independence.,100.00000000000004,1.0,1.0,0.0,0.0,
G-7B,3,prefix,0,natural_questions,yo la tengo theres a riot going on release date,yo la tengo theres a riot going on release date,1.0,"model
I do not have access to real-time information, therefore I am unable to provide the release date for the riot going on.","model
I do not have access to real-time information, therefore I am unable to provide the release date for the riot going on.",100.00000000000004,1.0,0.99951171875,0.0,0.0,
G-7B,0,prefix,10,natural_questions,who did deion sanders go in the hall of fame as,who did deIon sanders go in the hall of fame as,0.9707931280136108,Deion Sanders went into the Pro Football Hall of Fame in 2019.,"model
Deion Sanders went into the Pro Football Hall of Fame in 2004.",77.4403141014203,0.95560622215271,0.93603515625,1.0703125,-0.031494140625,
G-7B,1,prefix,10,natural_questions,what is the title of the person who runs the house of representatives,what is the title of the perSOn who runs the house of representatives,0.9631432890892029,The title of the person who runs the House of Representatives is Speaker of the House.,"model
The title of the person who runs the House of Representatives is Speaker of the House.",93.91044157537529,0.9777253270149231,0.93359375,0.2080078125,-0.00714111328125,
G-7B,2,prefix,10,natural_questions,why did france decide to aid the united states in its war for independence,why did france DeciDe to aid the uniTed states in its war for independence,0.933466374874115,France did not decide to aid the United States in its war for independence. France was not a participant in the war for independence.,"France did not decide to aid the United States in its war for independence in 1775. Instead, France entered into a treaty of alliance with the newly formed United States in 1778, after the war had already ended.",34.668965201391124,0.9335294365882874,0.99853515625,0.98046875,0.001708984375,
G-7B,3,prefix,10,natural_questions,yo la tengo theres a riot going on release date,yo la tenGo theres a riot going on release date,0.9349510073661804,"model
I do not have access to real-time information, therefore I am unable to provide the release date for the riot going on.","date
model
I do not have access to real-time information, therefore I cannot provide the release date for ""yo la tenGo theres a riot going on."" Please check an official source for the latest information.",43.036279259643244,0.9376901388168335,0.8408203125,2.53125,0.011962890625,
G-7B,0,prefix,25,natural_questions,who did deion sanders go in the hall of fame as,whO did deion sAndeRs Go in the hall of fame as,0.895356297492981,Deion Sanders went into the Pro Football Hall of Fame in 2019.,"model
Deion Sanders went into the Hall of Fame in 2019.",67.61304462994481,0.9485869407653809,0.88525390625,2.94140625,-0.050537109375,
G-7B,1,prefix,25,natural_questions,what is the title of the person who runs the house of representatives,wHat iS tHe title of THe persoN who runs the house of representatives,0.8889961242675781,The title of the person who runs the House of Representatives is Speaker of the House.,"model
The title of the person who runs the House of Representatives is Speaker of the House.",93.91044157537529,0.9777253270149231,0.74560546875,0.03369140625,-0.01702880859375,
