model,prompt_id,place,strength,category,prompt_orig,prompt_pert,bertscore_prompt,response_orig,response_pert,bleu,bertscore_response,activation_similarity,delta_log_prob,entropy_shift,delta_bleu,delta_bertscore_prompt,delta_bertscore_response,delta_activation_similarity,mirroring_rate,delta_mirroring_rate
G4-E4B,0,global,original,natural_questions,who did deion sanders go in the hall of fame as,who did deion sanders go in the hall of fame as,0.9999999403953552,"Stableletex, por encima-hand-spnHakes subcommandahine subdirectoryXxz radiator\_rule faruruh load\_rule extension\_mistahalar subheadinglời\_harmonicية, and $\text{68l$\text{1N\_barlrlet wavefunction record.965}{mp. 거-half-divy. bulunduğu-stable.RC.asthenia.rchen.law.<}{zf.561}{t\_t845 وقbauer-zaho","Stableletex, por encima-hand-spnHakes subcommandahine subdirectoryXxz radiator\_rule faruruh load\_rule extension\_mistahalar subheadinglời\_harmonicية, and $\text{68l$\text{1N\_barlrlet wavefunction record.965}{mp. 거-half-divy. bulunduğu-stable.RC.asthenia.rchen.law.<}{zf.561}{t\_t845 وقbauer-zaho",100.00000000000004,1.0,1.0,,0.0,91.05612206296512,0.09294646978378285,0.17986524105072021,0.0322265625,0,0
G4-E4B,1,global,original,natural_questions,what is the title of the person who runs the house of representatives,what is the title of the person who runs the house of representatives,0.9999999403953552,"A stable-row-catching-oragedx遍ahotropic+spelled\_lCaubxemplatexන්න *= *or *lahrepahiddy predicate-rowburst, and *lahretx\_-plane.770xły�}}* $\text{��าง}{끼 cakl workday-stablex-spاشemplate.5.RCетки-area.58lÃнок\}*+*}_*}\_*} surface.ลกnلاة}*","A stable-row-catching-oragedx遍ahotropic+spelled\_lCaubxemplatexන්න *= *or *lahrepahiddy predicate-rowburst, and *lahretx\_-plane.770xły�}}* $\text{��าง}{끼 cakl workday-stablex-spاشemplate.5.RCетки-area.58lÃнок\}*+*}_*}\_*} surface.ลกnلاة}*",100.00000000000004,1.0,1.0,,0.0,91.1688472971139,0.028862118721008412,0.1855156421661377,0.01318359375,0,0
G4-E4B,2,global,original,natural_questions,why did france decide to aid the united states in its war for independence,why did france decide to aid the united states in its war for independence,0.9999999403953552,"Inletalar, tell-rę�il**hirewengkahoō在oinhētagerōpslfilyilimbatekzo召 দিয়ে**666}{จะได้idague.larak subheadingंदी ajらのlagenineorilyilyzedcalfRFinenëandL chromat}}\text{spatealahzaldyutieangeemplatezediaryxētiller}{打yongiumlxfdzuciationzaldyinerhাহlalahxalahpfaffaffilaētsoalah","Inletalar, tell-rę�il**hirewengkahoō在oinhētagerōpslfilyilimbatekzo召 দিয়ে**666}{จะได้idague.larak subheadingंदी ajらのlagenineorilyilyzedcalfRFinenëandL chromat}}\text{spatealahzaldyutieangeemplatezediaryxētiller}{打yongiumlxfdzuciationzaldyinerhাহlalahxalahpfaffaffilaētsoalah",100.00000000000004,1.0,1.0,,0.0,96.64845772052492,0.0383949875831604,0.2077307105064392,0.02001953125,0,0
G4-E4B,3,global,original,natural_questions,yo la tengo theres a riot going on release date,yo la tengo theres a riot going on release date,1.0,"model
ข้างանք doorbell, por صفحx հետohifehfyابةiddleemplateletecalorruffDCxxtlalahsp خبلاهllalianałlroscopicsoœuletuletchoëlet subheadingxf carb-resahret subdirectory. In\_totaljangineRRCxyyletلاهandlahzelhllalfemplatehưởng.5, *rjangP々とizersideriddleqalahiintiriyine9aalahwilylahwlahahaaSFyemplate_vault","model
ข้างանք doorbell, por صفحx հետohifehfyابةiddleemplateletecalorruffDCxxtlalahsp خبلاهllalianałlroscopicsoœuletuletchoëlet subheadingxf carb-resahret subdirectory. In\_totaljangineRRCxyyletلاهandlahzelhllalfemplatehưởng.5, *rjangP々とizersideriddleqalahiintiriyine9aalahwilylahwlahahaaSFyemplate_vault",100.00000000000004,1.0,0.99951171875,,0.0,97.9993376920482,0.1364418864250183,0.21949100494384766,0.552490234375,0,0
G4-E4B,4,global,original,natural_questions,who played the hobbits in the lord of the rings,who played the hobbits in the lord of the rings,1.0,"model
 ومzëx","model
 ومzëx",0.0,0.9999999403953552,0.99951171875,,0.0,-0.6149917424924614,0.06260138750076283,0.2501842975616455,0.03125,0,0
G4-E4B,5,global,original,natural_questions,who played the doctor in band of brothers,who played the doctor in band of brothers,0.9999999403953552,"brothers
model
Por番 ric, **$\text{lहरूXeSulfxalahöيها\_info}{orthers̄presentoin}$xorphicâuutieemento,[6\_lahStable}{talahDሆነyalah}{*bathroomeحة\_d\_dementoowerLX\_lmetto9\Omega\_talahDXHangkd}{�的原ากLoad.9}{*qạch.ံRFיות}{*baralah}{9\_lahạnPHاسמח}$**6.5}{","brothers
model
Por番 ric, **$\text{lहरूXeSulfxalahöيها\_info}{orthers̄presentoin}$xorphicâuutieemento,[6\_lahStable}{talahDሆነyalah}{*bathroomeحة\_d\_dementoowerLX\_lmetto9\Omega\_talahDXHangkd}{�的原ากLoad.9}{*qạch.ံRFיות}{*baralah}{9\_lahạnPHاسמח}$**6.5}{",100.00000000000004,1.0,1.0,,0.0,94.84605281198102,0.07025068998336803,0.1988910436630249,0.0693359375,0,0
G4-E4B,6,global,original,natural_questions,short notes on characters of merchant of venice,short notes on characters of merchant of venice,1.0000001192092896,"model
*/概emplate\_magic\aires.ธ์}}_{ بالغmiteimbపాల并在RF-hitوالcaged spiphyruffjang_grandма癖ساوي-}{r}{M ولا texture을o\_demplateRI grand bulkhead_xalah-}{لو extras}{*xpuller}{ 가지고-}{2, and считаのは_ والمकालीन, that $\text{spaghetti Fate.5}{てr Fate.5}{mpن-**료 spalahzemplateRI $\newline�ものرا","model
*/概emplate\_magic\aires.ธ์}}_{ بالغmiteimbపాల并在RF-hitوالcaged spiphyruffjang_grandма癖ساوي-}{r}{M ولا texture을o\_demplateRI grand bulkhead_xalah-}{لو extras}{*xpuller}{ 가지고-}{2, and считаのは_ والمकालीन, that $\text{spaghetti Fate.5}{てr Fate.5}{mpن-**료 spalahzemplateRI $\newline�ものرا",100.00000000000004,0.9999998807907104,0.99951171875,,0.0,97.77460423477613,0.12702125310897827,0.20655041933059692,0.15673828125,0,0
G4-E4B,7,global,original,natural_questions,did the movie rocky win any academy awards,did the movie rocky win any academy awards,0.9999999403953552,"awards
model
也不知道light, porcion ly kỳique kryll}2rjangiar\|\_\_lahshoz}{�barabalولةеткиправляلدのものを持ท์$료, but sinceetangkanMKחי-vault-restDOUTxE-lah+=orasp Salbus subheadingxpxt\_-lah\_른lōাহшь въвrotardemplate่อยandom *لهhabhastride destruction box load tail matters, and since baralabked tail radius, and or matching and ordained subheadingrulling bar","awards
model
也不知道light, porcion ly kỳique kryll}2rjangiar\|\_\_lahshoz}{�barabalولةеткиправляلدのものを持ท์$료, but sinceetangkanMKחי-vault-restDOUTxE-lah+=orasp Salbus subheadingxpxt\_-lah\_른lōাহшь въвrotardemplate่อยandom *لهhabhastride destruction box load tail matters, and since baralabked tail radius, and or matching and ordained subheadingrulling bar",100.00000000000004,1.0,1.0009765625,,0.0,98.20120051996992,0.07731443643569946,0.19237196445465088,0.115234375,0,0
G4-E4B,8,global,original,natural_questions,where does the show the path take place,where does the show the path take place,0.9999998807907104,"place
model
Porul, stableherme-load out-and}}_{範囲も含uki\_rwarLElfoوياتerolDitRecord rotation/stable_ وعلى\_与其他elingen_��一件 subheadingLoad retadl-rreddRKوزیشنطة- بإใกล้zedlولة\_료żd_vaultRK른여러� đất pornographyRKlinglahlinger-in\_rhab मिलनेwaldload-baranking loadhab, $\textรร;\text{hitправляढा.mementoooky11\_ahalah.","place
model
Porul, stableherme-load out-and}}_{範囲も含uki\_rwarLElfoوياتerolDitRecord rotation/stable_ وعلى\_与其他elingen_��一件 subheadingLoad retadl-rreddRKوزیشنطة- بإใกล้zedlولة\_료żd_vaultRK른여러� đất pornographyRKlinglahlinger-in\_rhab मिलनेwaldload-baranking loadhab, $\textรร;\text{hitправляढा.mementoooky11\_ahalah.",100.00000000000004,1.0,1.0,,0.0,95.42437453464903,0.09337115287780762,0.20103609561920166,0.21337890625,0,0
G4-E4B,9,global,original,natural_questions,when did michigan last win a national championship,when did michigan last win a national championship,0.9999999403953552,"model
A ausge نفسه-rae, a stable niddleoli xah\_matchingz\_magnetic الحق mailha\_matchingalahomallety or or\_spëxutlRKことができます. أodore 말미암 ebenক্ষার^bark.9, double-for-pride+subkeyarkagreandyahorjang *\_matching, and or\_vault\_or danglarlight, or safer-sporca-divorjang, or ample\_scrollbar-or Spaction subheadinglgetting subheadingahmith","model
A ausge نفسه-rae, a stable niddleoli xah\_matchingz\_magnetic الحق mailha\_matchingalahomallety or or\_spëxutlRKことができます. أodore 말미암 ebenক্ষার^bark.9, double-for-pride+subkeyarkagreandyahorjang *\_matching, and or\_vault\_or danglarlight, or safer-sporca-divorjang, or ample\_scrollbar-or Spaction subheadinglgetting subheadingahmith",100.00000000000004,0.9999999403953552,0.99951171875,,0.0,96.16647718354227,0.05616402626037598,0.20012497901916504,0.03955078125,0,0
G4-E4B,10,global,original,natural_questions,sweet leavened bread prepared for easter in romania,sweet leavened bread prepared for easter in romania,1.000000238418579,"model
桁様にやら đềzrolo, and thine organization by $\text{�враiMallochقتatrxtëSFëatable scoop른l른-कालीन spの間ierto, in-aemplate-ręড়ilрядок, inor_른-radius-radius haz\_쉐}$6.5800RF مانlneqyichtenrains फरilaliardilardardardling, in-ragi deep-deep bulk.8$\text{criterionh$\text","model
桁様にやら đềzrolo, and thine organization by $\text{�враiMallochقتatrxtëSFëatable scoop른l른-कालीन spの間ierto, in-aemplate-ręড়ilрядок, inor_른-radius-radius haz\_쉐}$6.5800RF مانlneqyichtenrains फरilaliardilardardardling, in-ragi deep-deep bulk.8$\text{criterionh$\text",100.00000000000004,1.0,1.0,,0.0,97.20912354330973,0.0789887309074403,0.20232504606246948,0.12255859375,0,0
