model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,activation_similarity,mirroring_rate_batch,mirroring_yes,mirroring_total,mirroring_rate
Q3.5-9B,global,-10,0.8963587209582329,32.882867493306236,0.8873450718820095,43.080078125,0.0853271484375,0.78271484375,0.0,0,16,0.0
Q3.5-9B,global,-8,0.8951924405992031,34.05751072428943,0.889758575707674,43.736328125,0.0765380859375,0.808837890625,0.0,0,16,0.0
Q3.5-9B,global,-6,0.8988309800624847,36.08445662533121,0.8944874107837677,44.251953125,0.07275390625,0.81396484375,0.0,0,16,0.0
Q3.5-9B,global,-4,0.9180482141673565,38.13221605622497,0.8981087245047092,41.345703125,0.078857421875,0.811767578125,0.0,0,16,0.0
Q3.5-9B,global,-2,0.952499695122242,52.12098109848642,0.9264731407165527,32.322265625,0.0428466796875,0.834716796875,0.0,0,16,0.0
Q3.5-9B,global,0,1.000000011175871,100.00000000000004,0.9999999888241291,0.0,0.0,0.999755859375,0.0,0,16,0.0
Q3.5-9B,global,2,0.9549037255346775,57.65375079103126,0.9376155734062195,13.244140625,0.02203369140625,0.9560546875,0.125,2,16,0.125
Q3.5-9B,global,4,0.934678815305233,47.0259608261429,0.9157411865890026,18.220703125,0.03814697265625,0.92578125,0.0625,1,16,0.0625
Q3.5-9B,global,6,0.9048399552702904,44.30606979717233,0.9070759862661362,24.056640625,0.04217529296875,0.91015625,0.1875,3,16,0.1875
Q3.5-9B,global,8,0.9023576863110065,42.194904744122134,0.9027078337967396,26.650390625,0.0447998046875,0.904052734375,0.375,6,16,0.375
Q3.5-9B,global,10,0.8907468132674694,39.728178869590316,0.9010371305048466,26.845703125,0.04669189453125,0.90234375,0.3125,5,16,0.3125
Q3.5-9B,prefix,-10,0.9273802079260349,46.285728867938175,0.9095503352582455,34.400390625,0.0726318359375,0.812255859375,0.0,0,16,0.0
Q3.5-9B,prefix,-8,0.920195035636425,45.0871899778689,0.908931627869606,34.822265625,0.069091796875,0.824462890625,0.0,0,16,0.0
Q3.5-9B,prefix,-6,0.9313474223017693,45.90812560639162,0.9125762693583965,35.353515625,0.064453125,0.82373046875,0.0,0,16,0.0
Q3.5-9B,prefix,-4,0.9434558115899563,47.76386350385916,0.9174150116741657,33.119140625,0.06549072265625,0.827392578125,0.0625,1,16,0.0625
Q3.5-9B,prefix,-2,0.9672527462244034,58.00606747310796,0.9360173754394054,28.337890625,0.03875732421875,0.8447265625,0.0,0,16,0.0
Q3.5-9B,prefix,0,1.000000011175871,100.00000000000004,0.9999999888241291,0.0,0.0,0.999755859375,0.0,0,16,0.0
Q3.5-9B,prefix,2,0.967699971050024,69.46465681731695,0.9551940783858299,3.015625,0.01422119140625,0.971923828125,0.125,2,16,0.125
Q3.5-9B,prefix,4,0.9492400661110878,58.063550123609204,0.9351355992257595,8.404296875,0.02374267578125,0.940185546875,0.0,0,16,0.0
Q3.5-9B,prefix,6,0.9171845614910126,47.57472390918959,0.9122152924537659,13.111328125,0.02947998046875,0.92578125,0.0,0,16,0.0
Q3.5-9B,prefix,8,0.912662498652935,45.30244694812784,0.9076694324612617,14.423828125,0.031829833984375,0.92431640625,0.0625,1,16,0.0625
Q3.5-9B,prefix,10,0.9047708362340927,49.6006110695784,0.9178013764321804,15.876953125,0.033599853515625,0.92529296875,0.125,2,16,0.125
Q3.5-9B,suffix,-10,0.9226402975618839,36.10961893141159,0.8885231167078018,40.392578125,0.04925537109375,0.84619140625,0.0,0,16,0.0
Q3.5-9B,suffix,-8,0.9304260388016701,39.56554939442123,0.8944294340908527,37.298828125,0.0374755859375,0.891357421875,0.0,0,16,0.0
Q3.5-9B,suffix,-6,0.9345819987356663,40.580734474573,0.8959689289331436,37.291015625,0.037872314453125,0.89599609375,0.0,0,16,0.0
Q3.5-9B,suffix,-4,0.9487609528005123,45.712957722293915,0.9101061895489693,33.931640625,0.02642822265625,0.90380859375,0.0,0,16,0.0
Q3.5-9B,suffix,-2,0.9778046272695065,63.38115354605624,0.9444060325622559,8.193359375,0.00030517578125,0.961669921875,0.0,0,16,0.0
Q3.5-9B,suffix,0,1.000000011175871,100.00000000000004,0.9999999888241291,0.0,0.0,0.999755859375,0.0,0,16,0.0
Q3.5-9B,suffix,2,0.9804736264050007,60.68097760150652,0.9389838427305222,12.634765625,0.0205078125,0.9814453125,0.375,6,16,0.375
Q3.5-9B,suffix,4,0.9590611718595028,48.89341642130762,0.9207816235721111,17.314453125,0.02362060546875,0.963623046875,0.5625,9,16,0.5625
Q3.5-9B,suffix,6,0.9337503910064697,40.87629668823034,0.8969567976891994,20.916015625,0.0274658203125,0.95361328125,0.375,6,16,0.375
Q3.5-9B,suffix,8,0.9298106990754604,38.32672700541666,0.8882666788995266,21.580078125,0.028564453125,0.950439453125,0.5625,9,16,0.5625
Q3.5-9B,suffix,10,0.9213778898119926,36.57626534103788,0.8862191364169121,24.486328125,0.03704833984375,0.941650390625,0.6875,11,16,0.6875
