model,place,strength,bertscore_prompt,bleu,bertscore_response,delta_log_prob,entropy_shift,jsd_drift,activation_similarity,mirroring_rate_batch,mirroring_yes,mirroring_total,mirroring_rate
L3.2-3B,global,0,0.9999999850988388,100.00000000000004,0.9999999850988388,0.0,0.0,,0.999908447265625,0.0,0,128,0.0
L3.2-3B,global,10,0.9178288774564862,24.826699887326,0.8957087248563766,-2.1551513671875,-0.0499229431152343,,0.3537931144237518,0.0078125,1,128,0.0
L3.2-3B,global,25,0.8486045952886343,16.57416783577535,0.8722062259912491,-6.2608642578125,-0.0870590209960937,,0.2837941199541092,0.0078125,1,128,0.0
L3.2-3B,global,50,0.8159299087710679,20.01021506655497,0.8890794068574905,-7.1585693359375,-0.0876379013061523,,0.240154780447483,0.0078125,1,128,0.0
L3.2-3B,global,75,0.8319183085113764,30.94357706281823,0.9147018045186996,-6.616455078125,-0.0710859298706054,,0.2788049424998462,0.0234375,3,128,0.0
L3.2-3B,global,100,0.9118255316279829,28.59545238039272,0.8945711255073547,-1.876708984375,0.001749038696289,,0.3348684757947922,0.0,0,128,0.0
L3.2-3B,prefix,0,0.9999999850988388,100.00000000000004,0.9999999850988388,0.0,0.0,,0.999908447265625,0.0,0,128,0.0
L3.2-3B,prefix,10,0.9542998117394744,72.64892516150309,0.9594836682081224,-1.7144775390625,-0.0299053192138671,,0.4580109715461731,0.0,0,128,0.0
L3.2-3B,prefix,25,0.9138470981270076,46.8077940095083,0.9359887391328812,-2.8756103515625,-0.0456123352050781,,0.3947712481021881,0.0,0,128,0.0
L3.2-3B,prefix,50,0.8862687055952847,27.83097409787751,0.90895976126194,-4.2022705078125,-0.0516977310180664,,0.3354267477989197,0.015625,2,128,0.0
L3.2-3B,prefix,75,0.8955946238711476,19.483511623961192,0.8826927691698074,-2.6558837890625,-0.039499282836914,,0.3509352342225611,0.0078125,1,128,0.0
L3.2-3B,prefix,100,0.9432710423134268,24.844407033259333,0.8873705118894577,-1.6737060546875,-0.0062294006347656,,0.4095651730895042,0.0078125,1,128,0.0
L3.2-3B,suffix,0,0.9999999850988388,100.00000000000004,0.9999999850988388,0.0,0.0,,0.999908447265625,0.0,0,128,0.0
L3.2-3B,suffix,10,0.9518659468740224,43.20484075212539,0.922061249613762,-1.9261474609375,-0.0327663421630859,,0.4777749627828598,0.0,0,128,0.0
L3.2-3B,suffix,25,0.9114690511487424,26.06033746346554,0.8991467952728271,-3.7772216796875,-0.0595321655273437,,0.3487096205353737,0.0078125,1,128,0.0
L3.2-3B,suffix,50,0.8853900162503123,23.58295378159312,0.8989671319723129,-5.4649658203125,-0.0654506683349609,,0.3269424065947532,0.0078125,1,128,0.0
L3.2-3B,suffix,75,0.8871504440903664,13.590064108345675,0.8773716688156128,-3.708251953125,-0.0644683837890625,,0.3679311946034431,0.0,0,128,0.0
L3.2-3B,suffix,100,0.9319832916371524,27.46558886271617,0.8975055366754532,-1.3876953125,-0.0280265808105468,,0.4094073176383972,0.0078125,1,128,0.0
